clientId,recommendations
1001631739.1535879982,"[417751, 416204, 417693, 417706, 416773, 417801, 418505, 417696, 417458, 417708]"
100163810.1533986347,"[416687, 418295, 418103, 418218, 416703, 416773, 418250, 417858, 418311, 416677]"
1001648278.1538035424,"[416773, 416592, 416703, 418295, 416616, 416785, 415811, 416564, 416951, 417325]"
1001650279.1538369235,"[416616, 416773, 417636, 416592, 416703, 417614, 416564, 417325, 416537, 417706]"
1001653862.1472536003,"[416687, 416703, 416677, 416701, 416699, 416693, 416695, 416634, 416807, 417355]"
1001654501.1538452505,"[413200, 416452, 416625, 416184, 416064, 416188, 416345, 416398, 417098, 416581]"
1001654663.1538713855,"[418137, 417787, 417831, 418270, 417801, 417828, 417886, 417614, 415712, 418105]"
1001656883.1528357663,"[418451, 417641, 417933, 417325, 417373, 418218, 417996, 417307, 416773, 418084]"
1001664829.1538585723,"[417673, 417355, 418468, 417865, 418179, 417428, 417307, 417325, 417787, 418295]"
1001668421.1538373273,"[416616, 416773, 417636, 416592, 416703, 417614, 416564, 417325, 416537, 417706]"
1001670119.1494927895,"[416614, 418199, 416537, 417683, 416634, 416640, 416636, 415809, 416677, 416625]"
100169468.1490356183,"[416614, 417428, 417458, 417605, 418179, 417933, 417865, 417355, 416687, 418084]"
1001698061.1538579714,"[418468, 417355, 417329, 413200, 418523, 416761, 416968, 418495, 418179, 417082]"
1001719366.1510651970,"[417605, 416773, 417614, 417890, 416703, 417636, 417325, 416592, 415811, 416785]"
10017400.1538134004,"[416988, 416773, 416703, 416951, 417325, 416785, 415811, 416592, 415809, 415093]"
1001748024.1511436075,"[416687, 416773, 416703, 416677, 416693, 416701, 416699, 416634, 416695, 416785]"
1001748973.1538560792,"[418468, 417373, 417307, 417325, 418495, 416761, 417641, 416693, 418523, 416968]"
1001762900.1528076533,"[416614, 416616, 416537, 416636, 416564, 416592, 416634, 418199, 416693, 416625]"
100176316.1538697773,"[417641, 417996, 418084, 416773, 417636, 417770, 417325, 417759, 417683, 417614]"
100176340.1538622582,"[417683, 417636, 417693, 417706, 417738, 417759, 417834, 417784, 417546, 416116]"
1001765082.1537271451,"[417787, 417831, 417759, 417828, 417704, 417801, 417789, 417614, 414790, 417731]"
1001765782.1487887138,"[416915, 416988, 416616, 418137, 418179, 416687, 417373, 417355, 416898, 416981]"
1001771337.1537546661,"[417605, 417890, 417614, 417636, 417599, 416761, 417221, 417513, 417683, 417519]"
1001777103.1538483526,"[417636, 417683, 417373, 417325, 417706, 417693, 416773, 417470, 417614, 417738]"
1001778522.1538383461,"[416616, 416773, 417636, 416592, 416703, 417614, 416564, 417325, 416537, 417706]"
1001784607.1523026767,"[417373, 417325, 418468, 417307, 416707, 417641, 416773, 417493, 417636, 416693]"
1001785541.1535951984,"[417325, 417373, 416773, 417636, 417428, 417614, 417309, 417706, 417513, 417355]"
1001789478.1538612663,"[417605, 417890, 417614, 417636, 417599, 416761, 417221, 417513, 417683, 417519]"
1001796284.1534580889,"[416614, 416616, 418218, 417996, 418451, 417641, 418179, 418199, 417683, 416915]"
1001799934.1530000235,"[417605, 416707, 417636, 417178, 417121, 416773, 418084, 417236, 417996, 417325]"
1001810982.1520223442,"[417636, 417683, 417693, 417706, 417738, 417759, 417355, 417834, 417546, 416116]"
1001815764.1481250770,"[417787, 417831, 417828, 417801, 417759, 417789, 417704, 414790, 417614, 417266]"
1001815993.1524333562,"[417996, 416707, 417325, 417373, 417121, 417178, 417355, 416773, 417236, 417636]"
1001817142.1538644912,"[417636, 417683, 417693, 417706, 417738, 417759, 417834, 416116, 417546, 417784]"
1001831440.1521434506,"[416614, 418199, 416537, 416634, 416640, 416636, 415809, 416677, 417355, 416693]"
1001837491.1538643534,"[417636, 417683, 417693, 417706, 417738, 417759, 417834, 416116, 417546, 417784]"
1001847775.1538621941,"[417636, 417683, 417693, 417706, 417738, 417834, 416116, 417759, 417784, 417546]"
1001850073.1537979332,"[417636, 417683, 417693, 417706, 417751, 417738, 417759, 416687, 417787, 418084]"
10018513.1538174917,"[416614, 416616, 416537, 416636, 416634, 416564, 416592, 416625, 417458, 418199]"
1001862678.1519203559,"[418179, 418199, 418311, 418468, 418183, 418306, 418462, 418173, 418146, 418377]"
1001862682.1531089329,"[416988, 416951, 417683, 417636, 417121, 416996, 417493, 417060, 416992, 405301]"
1001878029.1511751365,"[416988, 417683, 417636, 417693, 417706, 417738, 417641, 417614, 416116, 417048]"
1001878213.1537241965,"[416915, 416773, 416951, 417325, 416703, 416898, 416932, 416900, 416879, 416981]"
100188216.1536367415,"[416915, 417996, 418468, 418495, 416968, 416693, 418523, 416898, 416761, 416932]"
1001884396.1538482183,"[417373, 417325, 416773, 417933, 417636, 418295, 417355, 417614, 417309, 417307]"
1001912707.1528638747,"[416614, 417329, 418218, 417787, 417373, 418295, 418468, 417605, 417458, 418103]"
1001915672.1534127452,"[416773, 416592, 416703, 418295, 416616, 416785, 415811, 416564, 416951, 417325]"
1001916214.1538648652,"[417636, 417683, 417693, 417706, 417738, 417759, 417834, 416116, 417546, 417784]"
1001921694.1538749691,"[417996, 417975, 417979, 418199, 417923, 418495, 418311, 417886, 415811, 417998]"
1001937185.1538495396,"[416988, 416951, 417683, 416996, 417121, 416992, 417060, 405301, 415093, 417493]"
1001937844.1538485364,"[416614, 418295, 416773, 418103, 416592, 416703, 415809, 415811, 416785, 416116]"
1001940462.1514031950,"[416687, 416677, 416703, 416701, 416699, 416693, 416695, 416807, 416634, 414444]"
1001940878.1509159629,"[418295, 418103, 416116, 417858, 418250, 417355, 418311, 418270, 416773, 418343]"
1001944167.1534752122,"[416773, 416703, 417325, 416592, 416785, 415811, 416564, 415809, 416951, 416064]"
1001945145.1533853034,"[417605, 417890, 417614, 417636, 417599, 416761, 417221, 416773, 417513, 417519]"
1001948357.1538365849,"[417458, 416773, 416951, 416616, 417493, 416922, 416687, 416592, 416703, 416614]"
1001957640.1519291946,"[417428, 417307, 417513, 417225, 417238, 417454, 417422, 417387, 417309, 417209]"
1001960081.1533827768,"[416773, 416703, 416592, 417770, 416785, 415811, 416614, 417325, 416564, 416616]"
1001960881.1538357492,"[416616, 416773, 417636, 417325, 416592, 416703, 417614, 416564, 416537, 417706]"
1001961287.1509753205,"[417605, 417636, 417683, 417614, 417890, 417693, 417834, 417738, 417759, 417591]"
1001962465.1488949769,"[416988, 417996, 413200, 417751, 418451, 417933, 416616, 417032, 417636, 416963]"
1001970790.1538696617,"[417996, 417975, 417979, 418199, 417923, 418495, 418311, 417886, 415811, 417998]"
1001980421.1538679165,"[417636, 417683, 417693, 417706, 417738, 417759, 417834, 416116, 417546, 417784]"
1001983701.1538366729,"[416614, 418199, 416537, 416634, 416640, 416636, 415809, 416677, 417355, 416693]"
100200356.1521208498,"[417751, 417996, 416204, 417693, 417706, 416773, 417787, 417801, 418505, 417458]"
100200666.1538149134,"[418179, 417996, 416687, 418218, 418468, 418451, 418495, 416693, 418199, 416707]"
1002019744.1535360062,"[417641, 417996, 417787, 416988, 416773, 416614, 417325, 417614, 417639, 417759]"
1002026991.1529058143,"[416773, 417325, 417373, 416616, 417636, 417770, 417614, 416703, 416592, 417309]"
1002028202.1526799681,"[417673, 417683, 417636, 417641, 417693, 417787, 417706, 417738, 417329, 417759]"
1002030015.1436742469,"[417605, 417890, 417614, 417636, 417599, 416761, 417221, 417513, 417683, 417519]"
1002034745.1538653329,"[417373, 417325, 416773, 417355, 417307, 417641, 417309, 417614, 418218, 417787]"
1002034958.1538281430,"[417641, 417673, 417325, 417683, 417787, 417636, 417373, 418218, 417639, 417307]"
1002038229.1538392701,"[416773, 417996, 417355, 416915, 417325, 418084, 416614, 417636, 416703, 416592]"
1002046255.1538480162,"[417636, 416773, 417325, 417706, 417614, 417693, 417683, 417470, 417373, 416592]"
1002047028.1537422592,"[417355, 417325, 418295, 416116, 417519, 417309, 417706, 416701, 417178, 417387]"
1002055168.1538833271,"[417605, 417890, 417614, 417636, 417599, 416761, 417221, 416773, 417513, 417519]"
1002058532.1517217687,"[418179, 418218, 417996, 417325, 418137, 417933, 418451, 417673, 417373, 416773]"
1002076915.1538652063,"[417636, 417683, 417693, 417706, 417751, 417738, 417759, 416687, 417787, 418084]"
10020773.1538714008,"[417636, 417683, 417693, 417706, 417738, 417759, 417355, 417834, 417546, 416116]"
1002085604.1535938497,"[417458, 416951, 417493, 416922, 416773, 417530, 416638, 416761, 416634, 416636]"
1002097384.1507188612,"[416614, 417996, 418137, 417787, 418199, 417886, 417975, 417979, 418270, 417355]"
1002101437.1523018016,"[417373, 417307, 417309, 417639, 417325, 417493, 417513, 417238, 417614, 417221]"
1002109714.1515764598,"[416614, 418179, 418199, 418468, 418311, 416537, 417032, 417355, 417787, 418183]"
1002118720.1535007619,"[417428, 417683, 417636, 417693, 417706, 417373, 417738, 417458, 417759, 416915]"
1002125556.1538741922,"[417996, 417751, 417975, 416204, 417706, 415811, 418311, 417801, 417923, 417848]"
1002126654.1528807073,"[417933, 417865, 417458, 417996, 418218, 417787, 416614, 417605, 416951, 417636]"
100213178.1538623367,"[417683, 417636, 417693, 417706, 417738, 417759, 417834, 417784, 417546, 416116]"
1002134719.1526108603,"[417933, 417996, 416773, 417636, 417325, 418218, 417759, 417706, 417787, 417614]"
1002136757.1534383815,"[417751, 416204, 417693, 417706, 416773, 417683, 417801, 417696, 418505, 416581]"
1002139722.1494494460,"[416988, 416951, 417683, 416996, 417121, 416992, 417060, 405301, 415093, 417493]"
1002141861.1538482616,"[416915, 416898, 416932, 416900, 416981, 416879, 415426, 416917, 416926, 416911]"
1002150339.1538288126,"[416616, 416564, 416537, 416592, 416452, 416636, 416625, 416693, 416556, 416184]"
1002150397.1468573119,"[416616, 417787, 418451, 416564, 416537, 416452, 416592, 416636, 416625, 416693]"
1002153550.1525879875,"[417329, 418451, 418495, 418103, 417231, 417775, 418054, 417975, 417676, 417258]"
100215436.1520515595,"[417428, 417307, 417513, 417225, 417238, 417454, 417422, 417387, 417309, 417209]"
1002155542.1533989328,"[417605, 417787, 417614, 417831, 417636, 417890, 417591, 417759, 417704, 417801]"
1002157184.1538368011,"[416616, 416773, 417636, 416592, 416703, 417614, 416564, 417325, 416537, 417706]"
1002159049.1535356444,"[416687, 416703, 416677, 416701, 416699, 416693, 416634, 416695, 417458, 416636]"
1002162016.1536971085,"[417787, 417355, 416687, 417325, 417831, 417704, 418295, 417801, 417309, 417789]"
1002165887.1538462698,"[416988, 416951, 417683, 416996, 417121, 416992, 417060, 405301, 415093, 417493]"
1002167127.1452870527,"[417428, 417933, 417996, 417307, 417636, 416773, 417325, 417513, 417787, 417759]"
1002168743.1529397517,"[418468, 418451, 416773, 417307, 417996, 418495, 416693, 417325, 418523, 416761]"
1002169183.1526222982,"[417355, 417325, 418295, 416116, 417519, 417309, 417706, 416701, 417178, 417387]"
1002171459.1538788045,"[418137, 418270, 418199, 418146, 415947, 417886, 418168, 418311, 418079, 418105]"
1002175158.1521456061,"[416773, 416703, 416592, 417636, 416785, 417325, 416564, 415811, 416064, 417614]"
100217692.1538479866,"[417636, 417683, 417693, 417706, 417738, 417759, 417834, 416116, 417546, 417470]"
1002179682.1537620347,"[416773, 416703, 417325, 416592, 416785, 415811, 416564, 415809, 416951, 416064]"
1002194570.1538360171,"[416616, 416773, 417325, 416592, 416703, 417636, 416564, 416537, 417614, 416785]"
1002210375.1533562948,"[417996, 417975, 417979, 418199, 417923, 418495, 418311, 417886, 415811, 417998]"
1002210609.1519075654,"[416687, 416677, 416703, 416701, 416699, 416693, 416695, 416807, 416634, 414444]"
1002212743.1536213520,"[417787, 418179, 417641, 417831, 417759, 417614, 417704, 417373, 417801, 417673]"
1002220648.1535026848,"[417458, 416773, 416951, 416616, 417493, 416922, 416687, 416703, 417325, 416592]"
1002221636.1538654032,"[416773, 416703, 416988, 416592, 416785, 415811, 417325, 415809, 418295, 417605]"
1002222000.1503183314,"[416773, 416592, 416703, 418295, 416616, 416785, 415811, 416564, 416951, 417325]"
1002223058.1537932321,"[417770, 417787, 417759, 417683, 417636, 417738, 416773, 417828, 417731, 417693]"
1002228680.1538629523,"[417605, 416687, 417641, 416988, 417373, 417325, 413200, 416773, 416703, 417639]"
1002230035.1511713402,"[417428, 416707, 417307, 417325, 416773, 417236, 417513, 417373, 417178, 417121]"
1002230977.1526646541,"[417770, 417759, 417890, 417683, 417738, 417828, 417888, 417731, 417834, 416773]"
1002231453.1538678164,"[417636, 417683, 417693, 417706, 417738, 417759, 417834, 416116, 417546, 417784]"
1002233308.1538388957,"[417355, 417636, 417683, 417325, 417996, 417706, 417693, 417673, 416988, 416116]"
1002238837.1536316153,"[417787, 417831, 417828, 417801, 417759, 417789, 417704, 414790, 417614, 417266]"
1002238863.1516973361,"[417996, 417751, 417975, 417979, 415811, 418311, 417923, 418199, 417886, 416204]"
1002241703.1502973460,"[417996, 417975, 417979, 418199, 417923, 418495, 418311, 417886, 415811, 417998]"
1002246351.1538446976,"[416614, 418199, 416537, 416634, 416640, 416636, 415809, 416677, 417355, 416693]"
1002249524.1534149178,"[417325, 417373, 416773, 417636, 417428, 417614, 417309, 417706, 417513, 417470]"
1002252821.1529805297,"[416773, 416687, 416703, 417325, 416592, 416785, 416564, 416693, 418179, 416951]"
1002259473.1538765806,"[417636, 417683, 417693, 417706, 417751, 417738, 417759, 416687, 417787, 418084]"
1002283322.1524445418,"[416614, 418199, 416537, 416634, 416640, 416636, 415809, 416677, 417355, 416693]"
1002284817.1538357990,"[416773, 416616, 416915, 416951, 416703, 416592, 417325, 417458, 416614, 416687]"
1002291312.1531017237,"[416614, 418199, 416537, 416634, 416636, 416640, 415809, 416677, 416693, 416625]"
1002292431.1480508204,"[416773, 417641, 417325, 416703, 416592, 416951, 416785, 415811, 417614, 416564]"
1002299706.1519120538,"[417933, 417923, 417759, 417886, 417971, 417884, 417998, 417753, 417979, 417975]"
1002312738.1527314099,"[416616, 416564, 416537, 416592, 416452, 416636, 416625, 416693, 416556, 416184]"
1002317774.1538601706,"[417605, 417890, 417614, 417636, 417599, 416761, 417221, 417513, 417683, 417519]"
1002319441.1538583634,"[417605, 417890, 417614, 417636, 417599, 416761, 417221, 417513, 417683, 417519]"
1002323019.1538558216,"[416773, 416616, 416592, 416703, 417325, 417636, 416915, 416564, 416785, 416537]"
1002325989.1538725675,"[417996, 417975, 417979, 418199, 417923, 418311, 418495, 417886, 417998, 415811]"
1002327795.1538383497,"[417787, 417373, 416687, 417355, 418137, 416988, 417636, 417683, 416915, 416614]"
1002331273.1538821645,"[418218, 418084, 418103, 417325, 417636, 418179, 416915, 417683, 417996, 418199]"
1002333485.1531561929,"[416773, 416592, 416703, 418295, 418137, 416785, 416564, 415811, 416616, 416951]"
1002334062.1530794457,"[416773, 416703, 417325, 416592, 416785, 415811, 416564, 416693, 415809, 416951]"
1002335572.1538751306,"[418295, 418137, 418218, 418084, 418103, 418179, 417751, 418311, 418270, 416773]"
1002336475.1538719587,"[417933, 417996, 416773, 417636, 417325, 418218, 417759, 417706, 417787, 417614]"
1002341374.1506590635,"[418179, 418468, 418199, 418311, 418183, 418462, 418306, 418173, 418495, 418146]"
1002347120.1529143331,"[416614, 417770, 416616, 416687, 417787, 417641, 417751, 418137, 416773, 417428]"
1002348874.1538709822,"[417636, 417683, 417693, 417706, 417738, 417759, 417834, 416116, 417546, 417784]"
1002352299.1538365233,"[417673, 416614, 417787, 417032, 417683, 417639, 417671, 417676, 417718, 417325]"
1002355549.1538830658,"[418295, 417373, 417996, 417787, 418179, 417605, 417458, 416707, 418218, 418103]"
1002359560.1514505488,"[416614, 417751, 417996, 417787, 417641, 418199, 417975, 417373, 416537, 416204]"
1002373820.1528860003,"[416773, 416703, 417636, 417325, 416687, 416988, 416592, 413200, 416785, 416564]"
1002377727.1530798039,"[417373, 417683, 417636, 416988, 417329, 417693, 417470, 417706, 417614, 416116]"
1002387774.1538465664,"[416988, 416951, 417683, 416996, 417121, 416992, 417060, 405301, 415093, 417493]"
1002390824.1534467583,"[417605, 417890, 417614, 417636, 417599, 416761, 417221, 417513, 417683, 417519]"
1002399900.1505819548,"[416915, 417373, 416898, 417325, 416932, 416773, 416951, 416900, 417355, 416981]"
1002404549.1538574866,"[417636, 417683, 417373, 417325, 417706, 417693, 416773, 417470, 417614, 417738]"
1002410562.1538524646,"[417355, 418451, 416988, 416915, 417605, 417325, 417428, 416773, 416687, 416703]"
1002412038.1538355787,"[416614, 418199, 416537, 416634, 416640, 416636, 415809, 416677, 417355, 416693]"
100241957.1538652595,"[418179, 417641, 418199, 418311, 418462, 418468, 418183, 418306, 418173, 418146]"
1002421044.1538364759,"[416988, 417373, 418468, 417996, 417933, 418084, 417307, 417751, 416773, 418495]"
1002423555.1524998271,"[417636, 417683, 417693, 417706, 417738, 417355, 417759, 417834, 417546, 416116]"
1002430135.1523345264,"[417636, 418468, 416773, 417683, 416693, 416915, 417706, 417693, 416988, 417307]"
100243659.1493625286,"[416614, 416616, 418218, 417996, 418451, 417641, 418179, 418199, 417683, 416915]"
1002438589.1538616668,"[416616, 416773, 417636, 416592, 416703, 417614, 416564, 417325, 416537, 417706]"
1002450425.1503209828,"[418179, 416773, 416616, 416703, 416592, 417373, 417636, 417614, 417325, 416564]"
1002455831.1513586750,"[417683, 417636, 417693, 417706, 417738, 417759, 417834, 417784, 417546, 416116]"
1002457363.1523595806,"[418084, 418218, 418137, 417325, 416915, 418199, 417787, 417458, 417636, 417683]"
100246553.1517560902,"[418468, 417787, 417329, 418495, 417307, 418523, 416761, 416968, 416693, 417355]"
1002465959.1525330586,"[416773, 416592, 416703, 418295, 416616, 416785, 415811, 416564, 416951, 417325]"
1002468066.1526541305,"[418451, 417641, 417933, 417325, 418218, 417373, 417307, 417996, 418468, 416773]"
1002472415.1517543395,"[417996, 418137, 418199, 417975, 418270, 417886, 418311, 417979, 418146, 418495]"
1002472780.1535546812,"[418137, 418270, 418199, 418146, 415947, 417886, 418168, 418105, 418079, 418311]"
1002473033.1538561299,"[417428, 417307, 417513, 417225, 417238, 417454, 417422, 417387, 417309, 417209]"
1002473405.1538607554,"[417605, 416988, 417614, 417636, 417683, 416951, 417890, 417599, 415093, 417221]"
1002476958.1506956767,"[417636, 417683, 417693, 417706, 417738, 417759, 417546, 417355, 417470, 417834]"
1002481635.1538596934,"[417428, 417307, 417513, 417225, 417238, 417454, 417422, 417387, 417309, 417209]"
1002490424.1527249181,"[417673, 418218, 418468, 418103, 418295, 417770, 417996, 417329, 418495, 418523]"
1002501869.1538487654,"[417636, 417683, 417373, 417325, 417706, 417693, 416773, 417470, 417614, 417738]"
1002503153.1537373450,"[417605, 417890, 417614, 417636, 417599, 416761, 417221, 417513, 417683, 417519]"
1002520786.1538615727,"[417636, 417683, 417373, 417325, 417706, 417693, 416773, 417470, 417614, 417738]"
1002526178.1538362491,"[417458, 416951, 417865, 417493, 416922, 417530, 417673, 418084, 416761, 417605]"
1002528087.1519518293,"[418137, 418270, 418199, 418146, 415947, 417886, 418168, 418105, 418079, 418311]"
1002528415.1538625493,"[417683, 417636, 417693, 417706, 417738, 417759, 417834, 417784, 417546, 416116]"
1002535626.1538661489,"[417751, 416204, 417693, 417706, 416773, 417801, 418505, 417696, 417458, 417708]"
1002546462.1538290572,"[416614, 416773, 416703, 416592, 417325, 416951, 416785, 415811, 415809, 416564]"
1002550285.1436932261,"[417428, 417641, 417787, 417996, 416707, 417307, 417121, 417178, 417236, 417205]"
1002550501.1517558066,"[417325, 416773, 418218, 417641, 417673, 417373, 417307, 416703, 417309, 417614]"
1002552715.1529573115,"[417373, 417307, 417309, 417639, 417325, 417493, 417513, 417238, 417614, 417221]"
100256025.1530433984,"[418137, 416773, 418179, 417933, 417641, 418084, 417325, 418451, 417996, 416703]"
1002563675.1538470152,"[416915, 417355, 417325, 417329, 416773, 416703, 416614, 416564, 417641, 417309]"
1002567777.1534762619,"[417329, 418103, 417231, 417775, 418054, 418495, 417975, 417258, 417493, 417076]"
1002572955.1537703529,"[418179, 417770, 418137, 418295, 416773, 418311, 417355, 417759, 418270, 418199]"
100259765.1538633416,"[417605, 417890, 417614, 417636, 417599, 416761, 417221, 417513, 417683, 417519]"
1002606160.1525968560,"[417996, 417641, 417975, 417979, 418199, 417355, 417373, 417923, 418218, 417121]"
1002616785.1523923362,"[417787, 417831, 417828, 417801, 417759, 417789, 417704, 414790, 417614, 417266]"
1002622963.1532077853,"[417428, 417605, 417673, 416915, 417307, 417032, 417513, 417683, 417225, 417718]"
1002628125.1538448995,"[416687, 416703, 416677, 416701, 416699, 416693, 416695, 416634, 416807, 416636]"
1002628423.1528175545,"[417996, 417636, 417683, 417706, 417975, 417979, 417355, 416616, 416116, 417546]"
1002630510.1522039725,"[417787, 416773, 416703, 417325, 416592, 417614, 416785, 415811, 417831, 416951]"
1002633255.1527653552,"[417636, 417683, 417693, 417706, 417738, 417759, 416116, 418295, 417470, 417614]"
1002645978.1513679062,"[417355, 417325, 418295, 416116, 417519, 417309, 417706, 416701, 417178, 417387]"
1002649252.1534504590,"[418179, 418199, 418311, 418183, 418468, 418306, 418462, 418173, 418218, 418146]"
1002653770.1534925162,"[417458, 416773, 416951, 416616, 417493, 416922, 416687, 416592, 416703, 416614]"
10026671.1534243837,"[416773, 416592, 416703, 418295, 416785, 416616, 416564, 415811, 416951, 417325]"
1002673880.1538614927,"[417605, 417890, 417614, 417636, 417599, 416761, 417221, 417513, 417683, 417519]"
1002675383.1538629461,"[417683, 417636, 417693, 417706, 417738, 417759, 417834, 417784, 417546, 416116]"
1002680835.1531045656,"[417996, 417975, 417979, 418199, 417923, 418495, 418311, 417886, 415811, 417998]"
10026869.1526382865,"[416773, 416703, 417325, 416592, 416785, 415811, 416564, 415809, 416951, 416064]"
1002690586.1538745463,"[418179, 418199, 418311, 418468, 418183, 418306, 418462, 418173, 418146, 418377]"
1002692117.1501771822,"[417636, 417683, 417693, 417706, 417738, 417759, 417355, 417834, 417546, 416116]"
1002701311.1538616953,"[417673, 417032, 417639, 417671, 417676, 417718, 416963, 417683, 417708, 417274]"
1002717815.1538449042,"[416616, 417458, 416592, 416564, 416636, 416537, 416452, 416625, 416634, 416898]"
1002718965.1521092908,"[416988, 416951, 417683, 416996, 417121, 416992, 417060, 405301, 415093, 417493]"
1002726917.1530237796,"[417325, 416773, 418218, 417373, 417641, 417673, 417307, 416703, 418103, 417770]"
1002730056.1538750024,"[418084, 417325, 418199, 418295, 418034, 418092, 418079, 418270, 417886, 417636]"
1002730938.1534345439,"[417605, 417890, 417614, 417636, 417599, 416761, 417221, 417513, 417683, 417519]"
1002735673.1515217387,"[417996, 417975, 417979, 418199, 417923, 418311, 418495, 415811, 417886, 417998]"
1002737359.1502357325,"[417641, 416773, 417325, 417307, 416703, 416915, 416687, 417614, 417639, 417309]"
1002750475.1531459107,"[418084, 417641, 417996, 417673, 417325, 416773, 417787, 416915, 417307, 417639]"
1002754354.1538616628,"[416773, 418179, 417325, 416703, 417636, 416915, 416592, 416693, 416564, 416785]"
1002757691.1527136709,"[416614, 416616, 417770, 418451, 417683, 417759, 416537, 417890, 416636, 416564]"
1002762754.1534437933,"[418218, 418084, 418103, 417325, 417636, 418179, 416915, 417683, 417996, 418199]"
1002773616.1538188824,"[417636, 417683, 417693, 417706, 417738, 417759, 417834, 416116, 417546, 417784]"
1002786196.1538573078,"[417458, 416773, 416951, 417325, 417493, 416922, 416703, 416592, 416988, 417307]"
1002797182.1525931987,"[417605, 417890, 417614, 417636, 417599, 416761, 417221, 417513, 417683, 417519]"
1002798202.1516534661,"[416614, 418451, 418199, 416634, 416537, 416636, 416640, 417683, 416703, 415809]"
1002802360.1526890480,"[417787, 417329, 416988, 417373, 417307, 417309, 417831, 417614, 417704, 417789]"
1002804466.1529539651,"[417751, 416204, 417693, 417706, 416773, 417801, 418505, 417696, 417458, 417708]"
1002813794.1536204435,"[418451, 417641, 417933, 417325, 418218, 417373, 417307, 417996, 418468, 416773]"
100282374.1503541205,"[416614, 418199, 416537, 416634, 416640, 416636, 415809, 416677, 417355, 416693]"
1002838162.1536897691,"[417751, 416204, 417693, 417706, 416773, 417801, 418505, 417696, 417458, 417708]"
1002838484.1537104336,"[416773, 417770, 418084, 417325, 416703, 417751, 416988, 416687, 416592, 417636]"
1002840296.1538387218,"[418295, 417355, 416116, 417373, 416773, 418084, 416592, 417996, 417641, 415811]"
100284113.1538746898,"[418137, 418270, 418199, 418146, 415947, 417886, 418168, 418105, 418079, 418311]"
1002841601.1514999831,"[417636, 416773, 418468, 417683, 418084, 417706, 417996, 417693, 416915, 418137]"
1002845580.1538622102,"[417641, 417639, 417718, 417307, 417683, 417671, 417708, 417325, 418103, 417527]"
1002847478.1534662353,"[416707, 417787, 417329, 417373, 417751, 417673, 418295, 417770, 416616, 418451]"
1002851504.1538733698,"[418218, 418103, 417325, 418199, 418250, 417858, 418183, 418144, 418311, 418220]"
1002856163.1536324195,"[418218, 418179, 417996, 417325, 418137, 416773, 417641, 417787, 418199, 418103]"
1002856392.1498043706,"[417355, 417787, 416687, 417325, 418295, 416116, 416701, 417309, 417704, 417706]"
1002857636.1515495992,"[417636, 417325, 417373, 417355, 416773, 417683, 417706, 417693, 417614, 417329]"
1002862757.1538581151,"[416773, 416951, 417458, 416703, 417325, 416592, 416785, 415811, 416564, 416900]"
1002879636.1452499822,"[417605, 417636, 417683, 417890, 417614, 417834, 417599, 417591, 417221, 417513]"
1002880489.1501573533,"[416773, 416616, 417325, 416703, 416592, 416564, 416785, 417614, 416537, 415811]"
1002889689.1494806904,"[417636, 417683, 417693, 417706, 417738, 417759, 417355, 417834, 417546, 416116]"
1002891578.1508148941,"[416687, 417373, 416677, 416703, 416699, 416701, 416693, 416695, 417307, 416807]"
10028924.1533270074,"[417428, 417307, 417373, 417513, 417325, 417933, 417238, 417309, 417225, 417636]"
1002893468.1536670262,"[417641, 417325, 417683, 417673, 417636, 417355, 417639, 417307, 417759, 417770]"
1002897887.1525952574,"[417933, 416988, 417923, 417759, 416614, 417886, 417971, 417884, 417998, 417753]"
1002898096.1538590316,"[417373, 418218, 417673, 417325, 416687, 417307, 418103, 416988, 416616, 417309]"
1002902928.1519107072,"[417996, 417975, 417979, 418199, 417923, 418311, 418495, 415811, 417886, 417998]"
100290653.1538614886,"[417605, 417890, 417614, 417636, 417599, 416761, 417221, 417513, 417683, 417519]"
100290714.1538736020,"[418218, 418295, 418103, 417787, 416988, 417325, 418250, 417858, 418311, 418199]"
1002907241.1472463929,"[417787, 417831, 417614, 417759, 417704, 417801, 417828, 417789, 414790, 417266]"
1002907400.1518361555,"[417751, 416204, 417693, 417706, 416773, 417801, 418505, 417696, 417458, 417708]"
1002922368.1503211738,"[417605, 417890, 417614, 417636, 417599, 416761, 417221, 417513, 417683, 417519]"
1002933254.1538503216,"[416707, 416988, 418137, 417121, 417205, 417373, 417178, 417236, 417636, 413200]"
1002943910.1538387324,"[416773, 417325, 416703, 416592, 416687, 416693, 416785, 416951, 416564, 417307]"
100294599.1529285124,"[416988, 416915, 416951, 416898, 416932, 416981, 417683, 416900, 416996, 416917]"
1002949477.1538614339,"[417636, 417683, 417693, 417706, 417738, 417759, 417834, 416116, 417546, 417784]"
1002952306.1538372829,"[416616, 417458, 417373, 417428, 416988, 416707, 416915, 416951, 417307, 418137]"
1002972194.1538363827,"[417636, 417683, 416773, 417693, 417706, 417738, 416687, 416616, 416116, 417759]"
1002974524.1537881048,"[418179, 417933, 417373, 417641, 418468, 418451, 418137, 417355, 417307, 418295]"
1002975162.1538623127,"[417683, 417636, 417693, 417706, 417738, 417759, 417834, 417784, 417546, 416116]"
1002977548.1519992491,"[416773, 417329, 416687, 416703, 417636, 416915, 417325, 416592, 416564, 416785]"
